	word	piantadosi	piantadosi_buggy	cch	cch_buggy	zipf	length	only_lowercase_letters
88630	legs	2.2192059572137492	1.6666760574285715	3.6974894888910064	3.4419075707308244	2.6390573296152584	4	True
88633	legume	8.098123788833618	7.823208	8.098123788833618	7.823208	0.0	6	True
88634	legumes	10.603996433317661	10.4673005	16.022632302125686	15.812978764163741	0.6931471805599453	7	True
88636	leisure	5.227558103933309	5.1144070138333335	6.858643722062698	6.759555810549891	1.791759469228055	7	True
88638	leisurely	6.6241533570573665	6.6112778500000005	6.636338430074706	6.622716541462849	0.6931471805599453	9	True
88639	leitmotif	5.63922261307016	4.6730194	5.63922261307016	4.6730194	0.0	9	True
88641	lekythoi	4.519907804206014	4.0914755	4.519907804206014	4.0914755	0.0	8	True
88642	lemming	13.543058156967165	12.795849	13.543058156967165	12.795849	0.0	7	True
88643	lemon	3.914559468626976	3.7500064	3.914559468626976	3.7500064	0.0	5	True
88646	lender	3.135059058666229	2.448442	3.1350590586662284	2.448442	0.0	6	True
88647	lenders	3.926561154425144	3.9112558	3.926561154425144	3.9112558	0.0	7	True
88648	lending	4.578884173344704	4.5795836125000005	4.90376436791383	4.90992537790924	2.0794415416798357	7	True
88650	lends	4.9405890052439645	5.050114	4.9405890052439645	5.050114	0.0	5	True
88651	length	2.5209892448053117	2.330957583846774	5.321143516319078	5.3229526409497385	4.127134385045092	6	True
88659	lengthening	7.582250880310312	7.5956044	7.582250880310312	7.5956044	0.0	11	True
88660	lengths	1.3740780022926629	1.3324316637222222	5.460535907379068	5.6432251719802835	2.1972245773362196	7	True
88663	lengthy	6.1489964134331485	6.120057983333333	7.957947293653117	7.937977330034597	2.4849066497880004	7	True
88664	lens	1.9514912966385902	1.8336752965172414	3.1000612289574554	3.008212447300721	3.367295829986474	4	True
88667	lenses	1.5374282361008227	1.2138429946666667	2.1072930980817435	2.152917741346508	2.70805020110221	6	True
88671	lent	6.664809202290296	6.671332666666667	7.205034620016781	7.210862924184475	1.791759469228055	4	True
88673	leopard	12.685390889644625	12.390756	12.685390889644625	12.390756	0.0	7	True
88674	leprechaun	11.422948365332559	11.20348335	14.353588608582873	14.508560507048538	0.6931471805599453	10	True
88675	leprosy	2.722894417704083	2.3320186	2.722894417704083	2.3320186	0.0	7	True
88676	les	7.225918625326206	7.262850733333333	8.097743632981858	8.158472185205516	1.0986122886681098	3	True
88677	lesbian	6.1669563105226395	6.081033211111111	6.6802496795626	6.619715144496104	2.1972245773362196	7	True
88680	lesions	6.6671300530433655	6.602111	6.667130053043365	6.602111	0.0	7	True
88681	less	3.6837165799326703	3.6845834356025478	5.7714566027096925	5.762867575715801	5.056245805348308	4	True
88690	lessee	6.969686686992645	5.506275	6.969686686992644	5.506275	0.0	6	True
88691	lessen	6.5438069712836295	6.550925599999999	6.596066357865295	6.6041935491272135	0.6931471805599453	6	True
88692	lessening	5.895518709090538	5.895402	5.895518709090539	5.895402	0.0	9	True
88693	lesser	4.775660814251751	4.662589573333333	6.006130530200301	5.871050984569228	2.4849066497880004	6	True
88694	lesson	2.8255533097253647	2.17550305625	3.657344128213637	3.31705550891675	1.3862943611198906	6	True
88697	lessons	4.364799122896511	4.22722579485	6.56342479924327	6.643648613815345	2.995732273553991	7	True
88700	lest	5.101145283028018	5.50653505	5.218649518096381	5.531062330413988	0.6931471805599453	4	True
88701	let	4.63470160708143	4.613905556097561	6.337804721268708	6.243375611178431	3.713572066704308	3	True
88703	lethal	3.327801731415093	3.321469	3.327801731415093	3.321469	0.0	6	True
88704	lethality	10.289687998592854	10.2788925	10.289687998592854	10.2788925	0.0	9	True
88705	lets	5.492768153124416	5.515517525	5.671200550235667	5.693927722965991	2.0794415416798357	4	True
88706	letter	3.4077785942757215	3.3127508855769228	6.001334310532326	5.9845276740103515	3.9512437185814275	6	True
88709	lettered	4.078588033004053	4.078612	4.078588033004053	4.078612	0.0	8	True
88710	lettering	2.6019234910296896	2.5957879666666663	3.450464283351307	3.430703872402887	1.0986122886681098	9	True
88711	letterpress	4.53694449365139	4.407647	4.53694449365139	4.407647	0.0	11	True
88712	letters	2.8196850246281318	2.729446992170732	4.929613735466681	4.7740488480043615	3.713572066704308	7	True
88715	letterwinner	2.88089588098228	2.7890522	2.8808958809822798	2.7890522	0.0	12	True
88716	letting	6.0612590616025654	6.078074733333334	6.662268523722301	6.675898821802527	1.791759469228055	7	True
88717	leukaemic	11.7139049526304	11.70511	11.7139049526304	11.705109999999998	0.0	9	True
88718	leukemia	0.6182147264480591	0.3215324	0.624385182429734	0.3559687611575381	0.6931471805599453	8	True
88721	leukocytes	9.427459836006165	8.454428	9.427459836006165	8.454428	0.0	10	True
88723	levee	6.941714316606522	6.8600717	6.941714316606522	6.8600717	0.0	5	True
88724	level	2.866734263120399	2.6993728260083336	4.881342813563054	4.885842880385538	4.787491742782046	5	True
88729	leveled	6.362203795033565	6.378314	7.919046328864827	7.939090557923616	0.6931471805599453	7	True
88730	levelled	7.256489985942608	7.251729149999999	8.110066989583617	8.102378064820464	0.6931471805599453	8	True
88731	levelling	9.363731797784569	9.330759	9.363731797784569	9.330759	0.0	9	True
88732	levels	2.8849438807429295	2.7580877552068968	4.962712459682951	5.01003721325282	4.060443010546419	6	True
88736	lever	7.963547540207704	7.867526833333334	9.433311142612657	9.332533763478795	1.0986122886681098	5	True
88738	leverage	6.480626033172787	6.4801355	6.540778869594476	6.539718078545952	1.0986122886681098	8	True
88739	leveraging	7.094976221553225	7.0984061	9.119488514739897	9.118612764779803	0.6931471805599453	10	True
88740	levers	0.5374063399649458	0.223831845	0.6167819544544195	0.3673445663755184	0.6931471805599453	6	True
88742	leviore	17.758421652019024	18.039032	17.758421652019024	18.039032	0.0	7	True
88744	levying	4.871980904543307	4.872602	4.871980904543307	4.872602	0.0	7	True
88745	lewd	3.319675218910561	3.2837370463333335	5.08311811678308	5.030034391044561	1.0986122886681098	4	True
88747	lex	13.161381744255776	13.161726	13.161381744255776	13.161726	0.0	3	True
88748	liabilities	2.6572864400222898	2.6492872	2.6572864400222898	2.6492872	0.0	11	True
88749	liaison	5.5264093885974335	5.53924987	8.34462169910544	8.362677173174053	1.0986122886681098	7	True
88753	libel	3.3323298156028613	2.8979889	3.921565044890958	4.054725498748467	0.6931471805599453	5	True
88755	liber	14.936588287353516	11.567554	14.936588287353516	11.567553999999998	0.0	5	True
88757	liberal	2.2446601438050138	2.2261197638311687	5.097855818262239	5.054479642588627	4.343805421853684	7	True
88760	liberalism	3.2377275228500366	2.8496015	3.2377275228500366	2.8496015	0.0	10	True
88762	liberals	6.452804245054722	6.397912	6.452804245054721	6.397912	0.0	8	True
88763	liberate	2.7540618356045647	2.7515588999999996	3.2682443156761174	3.266695278312021	1.0986122886681098	8	True
88764	liberated	1.1798621866400936	1.03707934	1.9685041803003072	1.7990983416576294	1.791759469228055	9	True
88767	liberates	9.442769715795292	9.449176	9.442769715795292	9.449176	0.0	9	True
88768	liberating	6.267105784597031	6.263632333333334	7.078609652597662	7.073104064044893	1.0986122886681098	10	True
88769	liberation	3.565471543379737	3.5441819446153846	5.400717901754502	5.417355383281596	2.5649493574615367	10	True
88772	liberator	4.939032815396786	4.67678	4.939032815396786	4.67678	0.0	9	True
88775	libero	0.3745524925179779	1.4665633	0.3745524925179779	1.4665633	0.0	6	True
88776	libertarian	4.729755527805537	4.2437087	8.762111063126683	7.809271891705792	0.6931471805599453	11	True
88781	liberties	3.113916972070001	2.631838	3.1602514096829175	2.934616858879008	0.6931471805599453	9	True
88783	liberty	4.777444568602368	4.76776778	5.423219170682138	5.421021947967396	1.6094379124341003	7	True
88787	librarian	3.8169808360355093	3.710849049	6.039250311889649	5.868596711687592	2.302585092994046	9	True
88791	librarians	4.837061743251979	4.40912535	6.071500707578468	5.665610974386592	1.3862943611198906	10	True
88793	librarianship	5.0272676246240735	5.065554465	8.719974512440944	8.849138658244835	0.6931471805599453	13	True
88795	libraries	2.1614467603531446	1.7267289774285715	3.8376431030622435	3.7747605355328604	3.044522437723423	9	True
88799	library	2.1069372611565	1.9136990910097744	3.712466128499568	3.6526068618343435	4.890349128221754	7	True
88805	libretti	9.031402133405209	6.872731	9.031402133405209	6.872731	0.0	8	True
88806	librettist	3.9283488715882413	3.8228457000000002	4.388147405813585	4.25843980957341	0.6931471805599453	10	True
88808	libretto	2.550183058728263	2.500053718181818	3.965007831281262	3.959480161409028	2.3978952727983707	8	True
88811	libri	0.9982705969596282	1.33248269	1.1351063777412669	1.5198228300558947	1.3862943611198906	5	True
88812	libro	3.2509269267320637	3.2255576	3.2509269267320637	3.2255576	0.0	5	True
88813	licence	2.971112550701946	2.8516905	3.3982542289685616	3.2130772012294107	0.6931471805599453	7	True
88814	licences	4.732783793122508	4.474764225	6.287803068263017	6.306305717346482	1.3862943611198906	8	True
88816	license	3.369686100864783	3.2395546836363636	6.260459660584517	6.287189038596397	3.784189633918261	7	True
88820	licensed	4.021394918849443	4.04570244	5.504343314295751	5.527331713799294	2.6390573296152584	8	True
88822	licensee	4.170356383391966	4.2821198266666665	5.706710121105252	6.36951616667646	1.0986122886681098	8	True
88824	licensees	5.33204463776201	5.3392744	5.33204463776201	5.3392744	0.0	9	True
88825	licenses	1.8252354709871321	1.7620213965555556	3.1662787267116874	3.1404956988047674	2.1972245773362196	8	True
88826	licensing	4.388986543998019	4.33537244	5.938216522710035	5.999421675276074	2.1972245773362196	9	True
88828	licensor	7.232237499207258	7.1769633	7.232237499207258	7.1769633	0.0	8	True
88829	licentiate	3.1337219992419705	3.1319847	3.13372199924197	3.1319847000000003	0.0	10	True
88831	lid	2.357085958123207	1.6598956599999999	2.633603458447523	2.692672591308641	0.6931471805599453	3	True
88834	lie	4.471468979884103	4.462798208695652	5.875165317506284	5.831925471767212	3.1354942159291497	3	True
88839	lied	1.7679055333137512	1.7961707	1.7679055333137512	1.7961707	0.0	4	True
88841	lies	3.876022825865074	3.9707672467741935	5.147365770186926	5.2938894285115135	4.127134385045092	4	True
88844	lieu	3.3480924346949905	3.3478115	3.3480924346949905	3.3478115000000006	0.0	4	True
88845	lieutenant	2.0441335863579297	1.9376708063749999	5.0520645347244955	4.8332406748620835	2.772588722239781	10	True
88850	life	2.4834715081040426	2.1620041515956347	4.129214048248429	4.038193586485634	5.529429087511423	4	True
88863	lifeboat	2.490774467587471	1.2578745	2.490774467587471	1.2578745	0.0	8	True
